score,age,using_time,balance,usage,card,Active,salary,num_null,score_isna,gender_isna,age_isna,using_time_isna,balance_isna,usage_isna,card_isna,Active_isna,salary_isna,area_Taichung,area_Tainan,area_Taipei,gender_Female,gender_Male
653.0,24.0,7.0,0.2774022604831444,2.0,1.0,0.0,0.0032995001041632253,4,1,1,0,0,1,0,0,0,1,1,0,0,0,0
716.0,38.0,1.0,-1.5460191025156582,2.0,1.0,1.0,-0.0031217782587362585,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
653.0,33.0,5.0,0.8175573885408144,1.0,0.0,1.0,-0.6969271085366914,5,1,1,0,1,0,1,0,1,0,0,0,1,0,0
584.0,37.0,4.0,0.514234561412328,1.0,1.0,1.0,-0.6155881402662053,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0
653.0,30.0,1.0,0.8438288718595222,1.0,1.0,1.0,0.0032995001041632253,5,1,1,0,0,0,1,0,0,1,0,0,0,0,0
653.0,37.0,6.0,-1.5460191025156582,1.0,0.0,1.0,0.0032995001041632253,4,1,1,1,0,0,0,0,0,1,0,0,1,0,0
653.0,24.0,5.0,-1.5460191025156582,1.0,1.0,1.0,-0.020997811165390682,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0
615.0,41.0,4.0,0.9039182406729677,1.0,0.0,1.0,0.6422325705969802,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
676.0,23.0,5.0,0.47929736119813904,1.0,0.0,1.0,0.0032995001041632253,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1
571.0,37.0,1.0,0.2774022604831444,2.0,0.0,1.0,1.7953210041665113,3,0,0,1,0,1,0,0,1,0,0,0,1,0,1
653.0,37.0,9.0,-1.5460191025156582,1.0,0.0,1.0,0.00602961811457808,4,1,1,1,0,0,0,0,1,0,0,0,1,0,0
717.0,37.0,7.0,0.2774022604831444,1.0,1.0,1.0,1.4601723458981002,4,0,0,1,0,1,1,1,0,0,0,0,1,0,1
653.0,39.0,5.0,0.8640500053433573,1.0,1.0,1.0,-0.7914554539687808,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0
653.0,47.0,7.0,0.07002952627789484,1.0,1.0,1.0,-1.287321867971724,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
760.0,29.0,5.0,0.4007512311042578,1.0,0.0,1.0,-0.2805535621891627,3,0,0,0,1,0,1,0,1,0,1,0,0,0,1
500.0,37.0,5.0,0.31426129231568983,1.0,1.0,1.0,1.104050002811412,3,0,0,1,1,0,0,0,1,0,0,1,0,0,1
654.0,37.0,5.0,-1.5460191025156582,1.0,1.0,1.0,0.9751085765858765,4,0,0,1,1,0,1,0,1,0,0,1,0,1,0
653.0,25.0,3.0,1.2233635590198209,3.0,1.0,0.0,-1.131004734801694,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0
653.0,42.0,5.0,0.2774022604831444,1.0,1.0,0.0,0.0032995001041632253,6,1,1,0,1,1,0,1,0,1,0,1,0,0,0
799.0,37.0,2.0,0.2774022604831444,2.0,1.0,1.0,0.0032995001041632253,7,0,1,1,0,1,0,1,1,1,0,0,0,0,0
653.0,71.0,9.0,0.699315890255462,1.0,1.0,0.0,0.5420362299634296,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1
653.0,37.0,2.0,-1.5460191025156582,2.0,1.0,0.0,-1.9958110675533212,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
653.0,37.0,6.0,-1.5460191025156582,2.0,1.0,1.0,-1.7591900148563928,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0
653.0,37.0,5.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,7,1,0,1,1,1,1,0,1,1,1,0,0,1,0
653.0,31.0,5.0,0.3255940485141578,2.0,0.0,1.0,-1.3309575411703238,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0
621.0,27.0,4.0,1.0282672101084036,1.0,1.0,0.0,0.0032995001041632253,3,0,1,0,0,0,0,1,0,1,0,0,1,0,0
768.0,48.0,3.0,0.7619747787580964,1.0,1.0,1.0,-1.567093961229466,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
681.0,38.0,5.0,0.2774022604831444,1.0,1.0,0.0,-1.5879612683510465,4,0,1,0,1,1,1,0,0,0,0,1,0,0,0
606.0,37.0,5.0,0.2774022604831444,1.0,1.0,0.0,0.0032995001041632253,8,0,1,1,1,1,1,1,0,1,0,0,0,0,0
597.0,37.0,2.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,6,0,1,1,0,1,1,1,0,1,0,1,0,0,0
653.0,61.0,5.0,0.2774022604831444,1.0,0.0,1.0,0.0032995001041632253,6,1,0,0,1,1,0,0,1,1,0,0,0,0,1
496.0,44.0,5.0,0.2774022604831444,2.0,1.0,0.0,0.0032995001041632253,3,0,0,0,1,1,0,0,0,1,0,1,0,1,0
564.0,31.0,0.0,0.8060183191709583,1.0,1.0,1.0,-0.5631999350130183,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1
702.0,40.0,3.0,1.2453481252117389,1.0,0.0,1.0,0.9627050620564223,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
653.0,37.0,8.0,0.8711982494044773,1.0,0.0,1.0,1.4127197743258713,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0
653.0,46.0,7.0,0.2774022604831444,2.0,1.0,1.0,0.9617736847276183,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0
653.0,42.0,5.0,0.2774022604831444,1.0,1.0,1.0,-0.34949546937167675,5,1,0,0,1,1,0,0,1,0,0,0,0,0,1
598.0,37.0,8.0,0.896513890188713,1.0,1.0,1.0,0.0032995001041632253,4,0,0,1,0,0,1,1,0,1,0,0,1,0,1
562.0,36.0,5.0,0.2774022604831444,1.0,0.0,1.0,1.7285193496253541,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0
653.0,37.0,2.0,-1.5460191025156582,2.0,1.0,1.0,1.4895534077394128,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0
659.0,37.0,3.0,0.2774022604831444,1.0,1.0,0.0,1.740091411081219,5,0,0,1,0,1,1,1,0,0,0,0,0,1,0
722.0,40.0,6.0,0.12957192091837993,1.0,1.0,1.0,1.1048402371297268,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0
606.0,39.0,3.0,-1.5460191025156582,2.0,1.0,1.0,-1.0252846646101468,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
653.0,39.0,5.0,1.5052835554560395,2.0,1.0,0.0,-0.9390539876958902,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0
506.0,59.0,3.0,0.2774022604831444,1.0,1.0,0.0,-0.4464463534661016,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
653.0,21.0,5.0,-1.5460191025156582,2.0,1.0,0.0,-0.6483582997635136,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
653.0,47.0,2.0,-1.5460191025156582,2.0,1.0,1.0,1.0734427870884156,4,1,1,0,0,0,0,1,1,0,0,0,1,0,0
644.0,40.0,10.0,1.069178285238745,1.0,1.0,1.0,-1.6623180292884805,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
653.0,37.0,8.0,0.6042126584100443,1.0,1.0,0.0,-1.516677386436963,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1
653.0,37.0,5.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,5,1,1,1,0,1,0,0,0,1,0,0,1,0,0
653.0,42.0,4.0,0.8236812069093963,1.0,1.0,0.0,0.0032995001041632253,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1
577.0,59.0,7.0,0.2774022604831444,1.0,0.0,1.0,1.8997805715136455,3,0,0,0,0,1,1,0,1,0,1,0,0,1,0
588.0,30.0,5.0,0.6149531567613225,1.0,0.0,0.0,1.6039317064696892,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0
668.0,36.0,5.0,0.9659380844616761,1.0,1.0,0.0,1.8974587898086506,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0
810.0,32.0,9.0,0.7252997001084186,1.0,0.0,1.0,-0.4353955635416015,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
767.0,47.0,5.0,-1.5460191025156582,1.0,1.0,0.0,0.0032995001041632253,5,0,1,0,1,0,1,1,0,1,0,1,0,0,0
653.0,49.0,10.0,0.2774022604831444,1.0,0.0,1.0,-1.8458303812170254,5,1,1,0,0,1,1,0,1,0,0,1,0,0,0
589.0,37.0,5.0,-1.5460191025156582,1.0,1.0,0.0,0.9236761051987021,4,0,0,1,1,0,1,0,0,0,0,0,0,1,0
778.0,37.0,5.0,0.642521707313264,1.0,1.0,1.0,-1.3958974819315322,4,0,1,1,0,0,1,0,1,0,0,1,0,0,0
724.0,34.0,3.0,0.9408755437155638,1.0,1.0,0.0,0.0032995001041632253,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0
477.0,37.0,4.0,1.8829804018792302,1.0,1.0,0.0,1.7907113733681879,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0
580.0,34.0,5.0,0.2774022604831444,2.0,1.0,1.0,0.0032995001041632253,4,0,0,0,1,1,0,1,0,1,0,0,1,0,1
653.0,63.0,2.0,0.7235606942785506,2.0,1.0,1.0,0.0032995001041632253,3,1,0,0,0,0,0,1,0,1,0,1,0,0,1
703.0,31.0,6.0,0.2774022604831444,2.0,1.0,1.0,-0.669164195103244,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0
653.0,37.0,2.0,1.2008074038776637,2.0,1.0,1.0,1.9602443219923467,4,1,1,1,0,0,0,1,0,0,1,0,0,0,0
603.0,32.0,5.0,-1.5460191025156582,1.0,1.0,0.0,0.0032995001041632253,3,0,0,0,1,0,0,1,0,1,0,0,1,0,1
653.0,34.0,0.0,0.4173038232782775,1.0,0.0,1.0,-1.1774772159707025,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
687.0,61.0,7.0,-0.03270710500981199,1.0,1.0,1.0,0.0032995001041632253,3,0,0,0,0,0,0,1,1,1,0,0,1,1,0
605.0,37.0,2.0,0.2774022604831444,1.0,0.0,1.0,0.0032995001041632253,4,0,1,1,0,1,0,0,0,1,1,0,0,0,0
653.0,37.0,9.0,-1.5460191025156582,1.0,1.0,1.0,-1.3853067599320779,5,1,1,1,0,0,1,1,0,0,0,0,1,0,0
572.0,39.0,2.0,-1.5460191025156582,2.0,1.0,1.0,-2.0662699498352968,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
557.0,37.0,6.0,1.7952401827241637,1.0,1.0,0.0,1.0644616783000274,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
653.0,59.0,4.0,0.5385199516330668,1.0,1.0,1.0,-0.5613419683926401,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0
483.0,27.0,5.0,0.2774022604831444,1.0,1.0,1.0,-2.0340733139278084,4,0,1,0,1,1,0,1,0,0,0,0,1,0,0
702.0,37.0,5.0,-1.5460191025156582,2.0,0.0,0.0,0.0032995001041632253,4,0,1,1,1,0,0,0,0,1,0,0,1,0,0
653.0,57.0,3.0,0.2774022604831444,2.0,1.0,1.0,-0.015606273070020401,4,1,0,0,0,1,0,1,1,0,0,1,0,1,0
850.0,30.0,3.0,0.2774022604831444,2.0,1.0,0.0,0.3514290477391857,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
653.0,39.0,10.0,0.2774022604831444,1.0,1.0,0.0,-1.3945110328904433,3,1,0,0,0,1,1,0,0,0,0,0,1,1,0
588.0,37.0,7.0,-0.2258613292040475,2.0,1.0,0.0,0.8284593232832965,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
758.0,32.0,4.0,1.5103027152320996,2.0,1.0,1.0,0.3271210154297495,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
787.0,43.0,0.0,0.9383343967849175,1.0,1.0,0.0,0.0032995001041632253,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
653.0,25.0,5.0,1.2356944350419798,2.0,1.0,0.0,-0.9882148476812086,3,1,0,0,1,0,0,1,0,0,0,1,0,0,1
633.0,33.0,4.0,0.19871802457781493,1.0,1.0,1.0,1.2490898510784574,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
766.0,47.0,5.0,0.883327509731828,1.0,1.0,0.0,1.4598109531750774,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1
564.0,37.0,9.0,0.3377099680080219,1.0,1.0,1.0,0.9622310463707523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
602.0,37.0,5.0,0.4756412212264945,2.0,1.0,1.0,1.1098110524755411,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
679.0,37.0,7.0,-1.5460191025156582,2.0,1.0,1.0,0.0032995001041632253,3,0,1,1,0,0,0,0,0,1,0,1,0,0,0
639.0,37.0,7.0,1.2713402026234764,1.0,1.0,0.0,1.1832154103554702,4,0,0,1,0,0,1,1,0,0,0,0,0,0,1
565.0,32.0,9.0,-1.5460191025156582,2.0,1.0,0.0,-1.9656582990160145,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
478.0,50.0,2.0,0.2774022604831444,1.0,0.0,1.0,0.0032995001041632253,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0
653.0,32.0,0.0,-0.2657055134535689,1.0,1.0,1.0,1.4675910973211168,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0
577.0,35.0,5.0,0.5223794221046332,1.0,1.0,1.0,0.2078193653748851,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
653.0,24.0,7.0,-1.5460191025156582,2.0,1.0,1.0,1.384354817254762,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
586.0,38.0,6.0,-1.5460191025156582,2.0,1.0,1.0,-1.2880983627049465,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
850.0,37.0,9.0,0.2774022604831444,2.0,1.0,1.0,-1.5505317241033394,5,0,1,1,0,1,0,1,1,0,0,0,1,0,0
750.0,37.0,7.0,1.0186700775566662,3.0,1.0,1.0,-1.5261583246769506,3,0,0,1,0,0,0,1,1,0,0,0,1,0,1
575.0,40.0,1.0,0.2774022604831444,1.0,1.0,0.0,1.6962760823987664,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
653.0,58.0,1.0,1.8119998396658246,1.0,1.0,1.0,0.0032995001041632253,5,1,0,0,0,0,1,1,1,1,0,1,0,0,1
571.0,40.0,5.0,-1.5460191025156582,2.0,0.0,0.0,-0.5612855528235509,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
653.0,38.0,3.0,0.26050769201411,1.0,0.0,0.0,0.0032995001041632253,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
640.0,30.0,5.0,0.2774022604831444,1.0,1.0,1.0,0.8667303130301155,3,0,0,0,0,1,0,1,1,0,1,0,0,1,0
670.0,38.0,7.0,-1.5460191025156582,1.0,1.0,1.0,0.0032995001041632253,3,0,0,0,0,0,1,1,0,1,0,0,1,0,1
737.0,33.0,5.0,-1.5460191025156582,1.0,1.0,0.0,0.3185897739653546,3,0,0,0,1,0,1,1,0,0,0,0,1,1,0
555.0,32.0,5.0,-1.5460191025156582,2.0,0.0,1.0,0.0032995001041632253,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1
742.0,33.0,6.0,-1.5460191025156582,1.0,0.0,0.0,0.0032995001041632253,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0
653.0,40.0,0.0,1.0903246337097514,1.0,1.0,0.0,1.265856932927772,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0
560.0,37.0,1.0,-1.5460191025156582,2.0,1.0,0.0,0.0032995001041632253,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0
654.0,38.0,5.0,-1.5460191025156582,1.0,1.0,0.0,-0.2321569145806968,3,0,0,0,1,0,1,1,0,0,0,0,1,0,1
653.0,42.0,2.0,0.2774022604831444,2.0,0.0,1.0,-1.1561550453123683,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0
611.0,53.0,7.0,-1.5460191025156582,2.0,0.0,1.0,1.180021581348205,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
559.0,34.0,0.0,0.2774022604831444,1.0,1.0,0.0,1.7315524671221514,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
653.0,37.0,8.0,0.2774022604831444,2.0,1.0,1.0,1.5669534867746973,3,1,0,0,0,1,0,0,1,0,0,0,1,0,1
675.0,32.0,1.0,0.2774022604831444,3.0,1.0,1.0,-0.2895790123658018,4,0,0,0,0,1,0,1,1,0,0,0,0,0,1
748.0,31.0,1.0,0.324665263444786,1.0,1.0,0.0,2.0701786976475285,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
610.0,46.0,5.0,0.2774022604831444,1.0,0.0,1.0,0.16991330733512813,3,0,0,0,1,1,0,0,1,0,0,1,0,1,0
580.0,37.0,5.0,1.125683855219876,2.0,0.0,1.0,0.5874126669580637,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1
653.0,40.0,3.0,0.2774022604831444,2.0,1.0,0.0,0.0032995001041632253,3,1,0,0,0,1,0,0,0,1,1,0,0,1,0
605.0,34.0,2.0,-1.5460191025156582,1.0,0.0,0.0,-1.3287635792417898,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
653.0,37.0,5.0,-1.5460191025156582,1.0,0.0,1.0,0.37737542148306186,5,1,0,1,1,0,1,0,1,0,0,1,0,0,1
567.0,40.0,8.0,0.2774022604831444,1.0,1.0,1.0,-0.09723460532956273,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1
664.0,57.0,1.0,0.2774022604831444,2.0,1.0,1.0,-0.9003352123803957,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0
653.0,39.0,3.0,0.2774022604831444,1.0,1.0,0.0,-0.1978801887605113,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0
609.0,25.0,10.0,-1.5460191025156582,1.0,1.0,1.0,0.0032995001041632253,3,0,0,0,0,0,1,1,0,1,0,0,1,0,1
632.0,37.0,7.0,0.2774022604831444,1.0,1.0,1.0,-2.039457774055101,4,0,1,1,0,1,0,0,1,0,0,1,0,0,0
653.0,36.0,1.0,0.2774022604831444,1.0,1.0,1.0,0.0611120310989624,4,1,1,0,0,1,0,1,0,0,0,0,1,0,0
682.0,37.0,4.0,-1.5460191025156582,1.0,0.0,1.0,0.11535279040870346,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
653.0,37.0,4.0,-0.13182123025818607,1.0,1.0,1.0,-0.2916466117465969,5,1,1,0,0,0,1,0,1,0,0,0,0,0,0
668.0,38.0,1.0,1.2330890266317205,1.0,1.0,1.0,0.0032995001041632253,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
704.0,36.0,2.0,1.7517935976350716,2.0,1.0,1.0,1.087264393339777,3,0,1,0,0,0,0,1,1,0,0,1,0,0,0
653.0,37.0,6.0,-1.5460191025156582,2.0,1.0,1.0,0.0032995001041632253,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1
692.0,37.0,7.0,-1.5460191025156582,2.0,1.0,0.0,1.9831467531117777,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
653.0,51.0,4.0,0.24954509697013544,1.0,0.0,0.0,-0.5658747824197682,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
598.0,50.0,5.0,0.1146292479178132,3.0,0.0,1.0,-0.7422327658505491,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
653.0,37.0,7.0,0.2774022604831444,1.0,1.0,1.0,-1.581112293358279,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0
615.0,58.0,5.0,-0.18733412948845865,1.0,1.0,1.0,0.0032995001041632253,4,0,0,0,1,0,1,0,1,1,1,0,0,0,1
850.0,39.0,2.0,-1.5460191025156582,2.0,1.0,0.0,0.0032995001041632253,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0
521.0,43.0,8.0,0.2774022604831444,1.0,1.0,1.0,-0.13804804284497288,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
770.0,37.0,4.0,-1.5460191025156582,1.0,1.0,0.0,-1.5348964926198505,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0
653.0,37.0,3.0,0.9689012526882583,1.0,1.0,1.0,-1.4240140855933296,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0
556.0,36.0,7.0,0.2774022604831444,2.0,1.0,1.0,-1.4107385237616041,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0
653.0,27.0,9.0,-1.5460191025156582,1.0,1.0,0.0,0.0032995001041632253,5,1,1,0,0,0,1,1,0,1,0,0,1,0,0
555.0,42.0,6.0,0.46646441887912354,1.0,1.0,1.0,0.0032995001041632253,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1
639.0,38.0,3.0,-1.5460191025156582,1.0,1.0,0.0,0.0032995001041632253,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1
643.0,33.0,4.0,-1.5460191025156582,2.0,1.0,1.0,1.1070904064518186,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
600.0,41.0,5.0,-1.5460191025156582,2.0,1.0,1.0,-0.179400863163005,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
651.0,53.0,5.0,0.2774022604831444,1.0,1.0,1.0,0.6312088434916006,6,0,0,0,1,1,1,1,1,0,0,0,0,0,1
666.0,27.0,4.0,-1.5460191025156582,1.0,0.0,0.0,0.0032995001041632253,2,0,0,0,0,0,1,0,0,1,0,0,1,1,0
653.0,39.0,6.0,1.1906189529740516,1.0,1.0,0.0,0.08967184046773816,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0
564.0,37.0,5.0,0.2774022604831444,1.0,1.0,0.0,-0.5033401017517645,3,0,0,1,1,1,0,0,0,0,1,0,0,0,1
586.0,64.0,5.0,-1.5460191025156582,2.0,1.0,1.0,0.0032995001041632253,3,0,0,0,1,0,0,1,0,1,0,0,1,0,1
617.0,37.0,5.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,8,0,1,1,0,1,1,1,1,1,0,0,0,0,0
654.0,37.0,5.0,0.09782844108131307,1.0,1.0,1.0,-2.0091522046775303,3,0,0,1,1,0,1,0,0,0,0,0,1,0,1
653.0,27.0,5.0,-1.5460191025156582,1.0,1.0,0.0,2.0459572663592773,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1
491.0,36.0,5.0,0.2774022604831444,1.0,1.0,1.0,0.08582454846648194,3,0,0,0,1,1,0,0,1,0,0,0,1,1,0
707.0,35.0,5.0,0.2774022604831444,2.0,1.0,1.0,-0.6121977935570198,4,0,0,0,1,1,0,1,1,0,0,0,1,1,0
653.0,43.0,5.0,0.5678344602802143,2.0,1.0,0.0,-1.4454925960759666,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0
815.0,38.0,2.0,-0.6368319054349632,1.0,1.0,0.0,1.7691885214972998,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
653.0,38.0,1.0,0.2774022604831444,1.0,0.0,1.0,1.3833986670376868,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1
645.0,49.0,5.0,1.4628815012592478,1.0,1.0,1.0,0.0032995001041632253,5,0,0,0,1,0,1,1,1,1,1,0,0,0,1
653.0,35.0,4.0,0.7794512706258448,1.0,1.0,0.0,-0.3310203072848043,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
786.0,37.0,0.0,0.7524670861604393,1.0,0.0,0.0,0.0032995001041632253,5,0,1,1,0,0,1,0,0,1,0,0,0,0,0
602.0,42.0,1.0,1.064127558420069,1.0,1.0,1.0,0.8261098542325864,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
653.0,42.0,5.0,-1.5460191025156582,2.0,1.0,1.0,0.8517131547002296,3,1,0,0,1,0,0,1,0,0,0,0,1,1,0
516.0,37.0,3.0,-1.5460191025156582,2.0,1.0,0.0,0.5077576305634586,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
655.0,34.0,3.0,0.2774022604831444,2.0,1.0,1.0,1.245459061630164,4,0,1,0,0,1,0,1,1,0,0,0,1,0,0
849.0,37.0,5.0,0.2774022604831444,1.0,1.0,0.0,0.0032995001041632253,7,0,0,1,1,1,1,1,0,1,0,0,0,1,0
520.0,43.0,3.0,0.2774022604831444,3.0,1.0,1.0,-1.5504578217895875,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1
568.0,46.0,3.0,0.2774022604831444,1.0,1.0,1.0,-1.4663634421815859,4,0,0,0,0,1,1,0,1,0,0,0,0,1,0
695.0,37.0,9.0,-1.5460191025156582,3.0,1.0,1.0,-1.275650298611709,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1
653.0,37.0,7.0,1.572527744797817,1.0,1.0,1.0,1.1722512214521552,4,1,0,1,0,0,1,0,1,0,0,1,0,1,0
642.0,36.0,2.0,0.7932486988362394,1.0,1.0,1.0,-0.8724053421705289,3,0,0,0,0,0,1,1,1,0,1,0,0,1,0
653.0,37.0,2.0,0.2774022604831444,1.0,1.0,1.0,1.944414238211191,5,1,0,1,0,1,0,0,1,0,0,0,0,0,1
585.0,30.0,5.0,-1.5460191025156582,2.0,1.0,1.0,0.0032995001041632253,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0
653.0,37.0,7.0,1.3738192242955432,2.0,1.0,1.0,-1.8007853596688497,4,1,0,1,0,0,0,1,1,0,1,0,0,1,0
653.0,37.0,5.0,-1.5460191025156582,1.0,1.0,1.0,0.6880301466922333,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0
504.0,37.0,4.0,0.587060668224433,1.0,1.0,1.0,-1.819583610180913,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
731.0,26.0,3.0,0.2774022604831444,1.0,1.0,0.0,-1.2930641818380002,4,0,1,0,0,1,1,1,0,0,0,1,0,0,0
651.0,34.0,3.0,0.2774022604831444,1.0,1.0,1.0,0.12049680779688803,4,0,1,0,0,1,1,1,0,0,0,0,1,0,0
675.0,40.0,5.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,4,0,0,0,1,1,0,0,1,1,0,1,0,1,0
657.0,22.0,6.0,0.2774022604831444,3.0,1.0,1.0,1.428097700852185,4,0,0,0,0,1,0,1,1,0,0,0,0,1,0
686.0,37.0,9.0,1.120608513623921,2.0,1.0,1.0,1.7533594785938031,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0
567.0,36.0,7.0,-1.5460191025156582,2.0,0.0,1.0,-1.9967226682066137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
557.0,57.0,5.0,0.7095800644815415,1.0,1.0,0.0,0.6778056054530309,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
653.0,37.0,5.0,0.8063210245617651,1.0,1.0,1.0,0.5922477518572129,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0
653.0,41.0,2.0,-1.5460191025156582,1.0,0.0,1.0,0.0032995001041632253,4,1,0,0,0,0,1,0,1,1,0,0,1,0,1
622.0,34.0,7.0,0.2774022604831444,1.0,1.0,0.0,0.8138712147242344,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0
653.0,37.0,1.0,0.8368628898897013,2.0,1.0,1.0,-1.4533897348708182,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
653.0,37.0,3.0,0.7349706769919919,1.0,1.0,0.0,1.3379441642186671,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1
813.0,29.0,5.0,0.2774022604831444,1.0,0.0,0.0,0.0032995001041632253,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0
850.0,44.0,2.0,0.5726431731054957,2.0,1.0,0.0,1.2149111759337001,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
